aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.28937738,0.3,0.326509132,0.3,0.928845148,0.9,0.341265494,0.3,148
0.433896018,0.4,0.323262803,0.3,0.643936268,0.6,0.382668446,0.4,149
0.522340712,0.5,0.236238442,0.2,0.712756433,0.7,0.376264973,0.4,150
0.496290572,0.5,0.288731799,0.3,0.730124527,0.7,0.395079076,0.4,151
0.498754986,0.5,0.234704244,0.2,0.724660585,0.7,0.387787568,0.4,152
0.506310618,0.5,0.220425718,0.2,0.802800807,0.8,0.397239936,0.4,153
0.557052908,0.6,0.294870848,0.3,0.795275181,0.8,0.419329911,0.4,154
0.721118224,0.7,0.285039162,0.3,0.751063172,0.8,0.465474749,0.5,155
0.727841563,0.7,0.253061137,0.3,0.776494321,0.8,0.463968985,0.5,156
0.670065828,0.7,0.276620398,0.3,0.514790066,0.5,0.587333931,0.6,157
0.466908374,0.5,0.389542448,0.4,0.456504591,0.5,0.56129987,0.6,158
0.645343367,0.6,0.440213083,0.4,0.419647354,0.4,0.643943194,0.6,159
0.638059829,0.6,0.482637128,0.5,0.487420795,0.5,0.684300698,0.7,160
0.725248665,0.7,0.592298095,0.6,0.323501071,0.3,0.683914319,0.7,161
0.615900025,0.6,0.78694021,0.8,0.355055641,0.4,0.692000846,0.7,162
0.571542004,0.6,0.714981266,0.7,0.426900423,0.4,0.781808475,0.8,163
0.50303704,0.5,0.464948306,0.5,0.378903615,0.4,0.782409509,0.8,164
0.470348432,0.5,0.465926124,0.5,0.446991429,0.4,0.800816961,0.8,165
0.391483064,0.4,0.366857555,0.4,0.448548213,0.4,0.869696931,0.9,166
0.401116276,0.4,0.242646442,0.2,0.462756375,0.5,0.928280622,0.9,167
0.496996156,0.5,0.404181394,0.4,0.601458347,0.6,0.867718529,0.9,168
0.356028513,0.4,0.296515158,0.3,0.684092728,0.7,0.928500445,0.9,169
0.389285717,0.4,0.253572742,0.3,0.759266972,0.8,1,1,170
0.408326653,0.4,0.242149572,0.2,0.736051868,0.7,0.87976186,0.9,171
0.270062794,0.3,0.109289696,0.1,0.65722185,0.7,0.921553179,0.9,172
0.334593937,0.3,0.08311999,0.1,0.760898128,0.8,0.958742933,1,173
0.241406688,0.2,0.124897362,0.1,0.752783772,0.8,0.982124813,1,174
0.292054413,0.3,0.117147746,0.1,0.683209674,0.7,0.85439959,0.9,175
0.330449143,0.3,0.143200764,0.1,0.74316407,0.7,0.440551727,0.4,176
0.26157021,0.3,0.165728138,0.2,0.692585439,0.7,0.391093253,0.4,177
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,178
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,179
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,180
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,181
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,182
0.267617489,0.3,0.152883479,0.2,0.696277684,0.7,0.378283127,0.4,183
