aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.345894592,0.3,0.598098262,0.6,0.576106273,0.6,0.914500672,0.9,113
0.336779472,0.3,0.597087663,0.6,0.632507931,0.6,0.856921386,0.9,114
0.372828718,0.4,0.580863383,0.6,0.661680627,0.7,0.741908029,0.7,115
0.383258693,0.4,0.574203617,0.6,0.652785422,0.7,0.408309394,0.4,116
0.386406846,0.4,0.576871151,0.6,0.680148912,0.7,0,0,117
0.386792564,0.4,0.574693734,0.6,0.677536073,0.7,0.009289414,0,118
0.379158118,0.4,0.56512865,0.6,0.686722313,0.7,0.019298928,0,119
0.377252105,0.4,0.545763287,0.5,0.711441435,0.7,0.030965373,0,120
0.375733811,0.4,0.539531496,0.5,0.691995774,0.7,0.05147481,0.1,121
0.372298481,0.4,0.534624017,0.5,0.69542942,0.7,0.03284972,0,122
0.380241918,0.4,0.534119288,0.5,0.69462406,0.7,0.054283426,0.1,123
0.380735251,0.4,0.532397249,0.5,0.682722567,0.7,0.03566559,0,124
0.381676089,0.4,0.540267236,0.5,0.677167715,0.7,0.038123373,0,125
0.38042941,0.4,0.538160047,0.5,0.680544956,0.7,0.04250075,0,126
0.387004892,0.4,0.540947004,0.5,0.699382432,0.7,0.037135103,0,127
0.382203309,0.4,0.531630434,0.5,0.696410721,0.7,0.042056339,0,128
0.382719009,0.4,0.536113356,0.5,0.684049478,0.7,0.03977793,0,129
0.381182936,0.4,0.538139201,0.5,0.687597036,0.7,0.045824175,0,130
0.378127243,0.4,0.539066061,0.5,0.69085125,0.7,0.046731694,0,131
0.379973068,0.4,0.53844324,0.5,0.687098553,0.7,0.047160839,0,132
0.378459124,0.4,0.540586858,0.5,0.687033439,0.7,0.03819532,0,133
0.377073728,0.4,0.536719071,0.5,0.695984398,0.7,0.050860982,0.1,134
0.380322863,0.4,0.540567569,0.5,0.68793476,0.7,0.040493249,0,135
0.377956715,0.4,0.534829443,0.5,0.687124361,0.7,0.04697797,0,136
0.372040762,0.4,0.535309089,0.5,0.686454568,0.7,0.045332612,0,137
0.378093772,0.4,0.537470129,0.5,0.700587905,0.7,0.046589283,0,138
0.384880796,0.4,0.540936881,0.5,0.698579287,0.7,0.042081497,0,139
0.664532324,0.7,0.836862887,0.8,0.652483595,0.7,0.275439517,0.3,140
0.540984054,0.5,0.487218737,0.5,0.621442787,0.6,0.686926035,0.7,141
0.591069232,0.6,0.564549146,0.6,0.563056093,0.6,0.820533982,0.8,142
0.533376037,0.5,0.642033119,0.6,0.524216913,0.5,0.816261557,0.8,143
0.577040631,0.6,0.727602533,0.7,0.519158634,0.5,0.64336121,0.6,144
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,145
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,146
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,147
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,148
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,149
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,150
0.713996976,0.7,0.809776776,0.8,0.570024297,0.6,0.522815163,0.5,151
