aesthetics,memory,motion,quality,visual_verbal,frame
0.43029515,0.44464632,0.13716654,0.63370464,0.53199597,3466
0.43029515,0.44464632,0.13716654,0.63370464,0.51790788,3467
0.37342591,0.45143205,0.13716654,0.64910752,0.59630561,3468
0.37342591,0.45143205,0.13716654,0.64910752,0.55700275,3469
0.37342591,0.45143205,0.13716654,0.64910752,0.54062839,3470
0.37342591,0.45143205,0.13716654,0.6051332,0.59775936,3471
0.37342591,0.45143205,0.13716654,0.5922651,0.63814764,3472
0.37342591,0.45143205,0.13716654,0.59005248,0.60380225,3473
0.37342591,0.45143205,0.13716654,0.59005248,0.61513991,3474
0.37342591,0.45771612,0.13716654,0.59005248,0.65551349,3475
0.37342591,0.45771612,0.13716654,0.59005248,0.60632237,3476
0.39195524,0.45771612,0.13716654,0.59005248,0.56465865,3477
0.39195524,0.45771612,0.10584957,0.6169904,0.63863931,3478
0.39195524,0.45771612,0.10584957,0.63924558,0.60629133,3479
0.39195524,0.47224275,0.10584957,0.7003842,0.48680295,3480
0.40993285,0.5032708,0.0960522,0.74954365,0.4465007,3481
0.40993285,0.506417,0.0960522,0.74954365,0.51316629,3482
0.40993285,0.51445093,0.0960522,0.79519333,0.43575052,3483
0.40993285,0.51445093,0.0960522,0.80446371,0.51710777,3484
0.40993285,0.51445093,0.0960522,0.8120388,0.49571795,3485
0.40993285,0.51784705,0.0960522,0.8120388,0.54730424,3486
0.39485916,0.51784705,0.0960522,0.8120388,0.52625336,3487
0.39485916,0.51784705,0.15153654,0.8120388,0.55780449,3488
0.39485916,0.51333313,0.15608129,0.8120388,0.63052931,3489
0.41804801,0.51333313,0.15608129,0.8120388,0.59572628,3490
0.41804801,0.51333313,0.15608129,0.8120388,0.58238467,3491
0.41804801,0.49625615,0.07134775,0.7738455,0.54705432,3492
0.41804801,0.49625615,0.07134775,0.73548283,0.47096245,3493
0.41804801,0.49625615,0.07134775,0.73548283,0.48068383,3494
0.41804801,0.47116697,0.22266243,0.73548283,0.56798024,3495
0.41804801,0.46847861,0.22266243,0.73548283,0.59579598,3496
0.40945497,0.46847861,0.22266243,0.73548283,0.56363149,3497
0.40945497,0.45611694,0.17381699,0.75286873,0.57713863,3498
0.40945497,0.45611694,0.17381699,0.75286873,0.54169775,3499
0.45654177,0.44146716,0.17381699,0.78123532,0.54070625,3500
0.45654177,0.42819379,0.17381699,0.78123532,0.51125817,3501
0.45654177,0.42819379,0.17381699,0.83447723,0.52277741,3502
0.45654177,0.42819379,0.17381699,0.83447723,0.490522,3503
0.45654177,0.42246537,0.14983254,0.83447723,0.45612788,3504
0.36551,0.37256193,0.14983254,0.79963545,0.53367541,3505
0.36551,0.36517275,0.14983254,0.79963545,0.49599537,3506
0.36551,0.34527411,0.14983254,0.79963545,0.48012247,3507
0.36551,0.34331235,0.12558286,0.79963545,0.60105999,3508
0.36551,0.33381218,0.09149309,0.79963545,0.56694328,3509
0.38611067,0.3297666,0.06990007,0.79963545,0.67304323,3510
0.38611067,0.32081808,0.06990007,0.79963545,0.70385115,3511
0.38611067,0.32081808,0.06990007,0.79429932,0.67219466,3512
0.38611067,0.32081808,0.15664352,0.76731762,0.5807036,3513
0.43340502,0.30468576,0.15664352,0.72811279,0.5436791,3514
0.43340502,0.30468576,0.15664352,0.67487759,0.52486413,3515
0.43340502,0.30297176,0.08883216,0.62450192,0.51016758,3516
0.43340502,0.30297176,0.08883216,0.59934816,0.4969414,3517
0.43340502,0.28396562,0.08883216,0.59934816,0.42935536,3518
0.43340502,0.27766127,0.08883216,0.59934816,0.48312908,3519
0.44054952,0.26819333,0.08883216,0.62732705,0.4779805,3520
0.44054952,0.26819333,0.08883216,0.62732705,0.49846675,3521
0.44054952,0.26819333,0.08883216,0.62732705,0.53488252,3522
0.4165672,0.28481247,0.13813114,0.60821525,0.54525482,3523
0.4165672,0.30023486,0.13813114,0.60312685,0.63011877,3524
0.4165672,0.30023486,0.14000713,0.60312685,0.60187126,3525
0.53236333,0.30023486,0.23790878,0.56706194,0.42987969,3526
0.53236333,0.30345495,0.23790878,0.56706194,0.48555827,3527
0.58169967,0.33957719,0.23790878,0.56706194,0.64381402,3528
0.58169967,0.33957719,0.20048775,0.6069173,0.6698093,3529
0.58169967,0.37832332,0.11907089,0.64322556,0.69150593,3530
0.57387542,0.37832332,0.11907089,0.68377583,0.64882812,3531
0.57387542,0.37832332,0.11907089,0.68377583,0.56369465,3532
0.5696112,0.35328775,0.11907089,0.68377583,0.56014112,3533
0.5696112,0.32298232,0.11907089,0.68377583,0.63633834,3534
0.5696112,0.31896644,0.11907089,0.68377583,0.62132709,3535
0.57564827,0.31896644,0.11907089,0.68377583,0.63362385,3536
0.57564827,0.28791593,0.11907089,0.68334672,0.61927604,3537
0.57564827,0.28791593,0.11907089,0.68334672,0.68083035,3538
0.53838429,0.28791593,0.1178549,0.68334672,0.52699467,3539
0.53037538,0.30150913,0.1178549,0.68334672,0.6027378,3540
0.39199873,0.32417183,0.1178549,0.68334672,0.53011044,3541
0.39199873,0.35897598,0.1178549,0.68334672,0.60806987,3542
0.39199873,0.35897598,0.10014043,0.68334672,0.4924353,3543
0.40939246,0.38443534,0.10014043,0.68334672,0.46176677,3544
0.40939246,0.38546475,0.10014043,0.68301631,0.40728549,3545
0.40939246,0.43268019,0.10014043,0.66662944,0.4509126,3546
0.3943413,0.44029938,0.10014043,0.66662944,0.3864358,3547
0.35688115,0.4413661,0.10014043,0.66662944,0.46790521,3548
0.34988798,0.45909797,0.10014043,0.68469341,0.50565985,3549
0.34988798,0.45909797,0.10395568,0.68469341,0.46706644,3550
0.34988798,0.46852715,0.10966649,0.68469341,0.44907417,3551
0.34988798,0.46852715,0.10966649,0.6738932,0.48293933,3552
0.34988798,0.46852715,0.15191088,0.6738932,0.60927888,3553
0.32170659,0.46852715,0.15191088,0.6738932,0.54850318,3554
0.32170659,0.43897005,0.15191088,0.6738932,0.5522274,3555
0.32170659,0.43897005,0.15191088,0.67856359,0.60077604,3556
0.32562859,0.42964302,0.15191088,0.67856359,0.56565668,3557
0.32562859,0.4177381,0.15191088,0.71067298,0.62646941,3558
0.3547453,0.4177381,0.15191088,0.71067298,0.43706489,3559
0.3547453,0.40138518,0.15191088,0.71067298,0.37626006,3560
0.3547453,0.40138518,0.15191088,0.70951516,0.37645798,3561
0.3547453,0.40138518,0.15191088,0.70951516,0.40122328,3562
0.3547453,0.40138518,0.15191088,0.70951516,0.38696476,3563
0.3547453,0.40138518,0.15191088,0.70951516,0.44715461,3564
0.3701163,0.40138518,0.15191088,0.71224793,0.39293796,3565
0.3701163,0.40138518,0.15191088,0.73525891,0.40396881,3566
0.38023014,0.40138518,0.15191088,0.73525891,0.38616003,3567
0.38287614,0.40138518,0.13204802,0.73525891,0.40802544,3568
0.38287614,0.40138518,0.13204802,0.71933227,0.46237195,3569
0.4772451,0.40138518,0.13204802,0.71933227,0.44567636,3570
0.4772451,0.42149789,0.11775611,0.71933227,0.47631059,3571
0.53762372,0.42149789,0.11775611,0.716873,0.42544819,3572
0.59481688,0.42149789,0.11775611,0.716873,0.59355518,3573
0.63104647,0.42149789,0.11775611,0.716873,0.40105286,3574
0.63104647,0.42149789,0.11775611,0.72801945,0.53736534,3575
0.63104647,0.42149789,0.11775611,0.72801945,0.63235004,3576
0.70360449,0.4285571,0.11775611,0.72801945,0.57272318,3577
0.72902127,0.43501068,0.11775611,0.72801945,0.55994483,3578
0.75260642,0.43501068,0.11775611,0.74263822,0.57088475,3579
0.75260642,0.43501068,0.11775611,0.74263822,0.63403275,3580
0.75260642,0.43501068,0.11775611,0.74263822,0.67443382,3581
0.70166486,0.45094198,0.11775611,0.72426378,0.67195454,3582
0.59918876,0.45094198,0.11775611,0.72426378,0.5513851,3583
0.59918876,0.45094198,0.11775611,0.72426378,0.51969104,3584
0.59918876,0.45094198,0.10201939,0.72426378,0.50716097,3585
0.59571968,0.45094198,0.10201939,0.69428673,0.53240977,3586
0.58604228,0.45094198,0.10201939,0.69428673,0.55535897,3587
0.58604228,0.48216164,0.10580013,0.69428673,0.59302622,3588
0.55067229,0.48889666,0.10580013,0.69428673,0.46650154,3589
0.55067229,0.48889666,0.10580013,0.69100435,0.61019061,3590
0.53544239,0.48889666,0.10580013,0.67220326,0.5878221,3591
0.53544239,0.50452769,0.10580013,0.67220326,0.46875541,3592
0.48507614,0.50452769,0.11731048,0.67220326,0.52541922,3593
0.48507614,0.50452769,0.11731048,0.67892148,0.59554443,3594
0.48507614,0.45263207,0.11731048,0.68710273,0.54810081,3595
0.47532822,0.45263207,0.11731048,0.68710273,0.56235279,3596
0.46926828,0.45078151,0.11731048,0.68710273,0.57967971,3597
0.46926828,0.44848507,0.11731048,0.65286729,0.64925989,3598
0.35232581,0.44848507,0.11731048,0.61844522,0.65564335,3599
0.33611023,0.44848507,0.11731048,0.61844522,0.6306608,3600
0.33544856,0.34124302,0.11731048,0.61844522,0.53965977,3601
0.33544856,0.34124302,0.11731048,0.61844522,0.50369483,3602
0.33544856,0.34124302,0.11731048,0.61844522,0.41424528,3603
0.21437174,0.34124302,0.11731048,0.60750433,0.42446486,3604
0.20060157,0.30475748,0.11731048,0.60750433,0.52627432,3605
0.20060157,0.28682929,0.11731048,0.60750433,0.60567798,3606
0.20060157,0.28682929,0.10815068,0.62404161,0.5238386,3607
0.20060157,0.28682929,0.10815068,0.62404161,0.54319561,3608
0.20060157,0.28682929,0.10815068,0.62404161,0.47449666,3609
0.19611582,0.28682929,0.10815068,0.62404161,0.51299914,3610
0.19611582,0.28515259,0.10815068,0.62404161,0.48851968,3611
0.19611582,0.28515259,0.10815068,0.62404161,0.51346004,3612
0.2194717,0.26930968,0.10815068,0.62404161,0.47367232,3613
0.22491052,0.26059986,0.10815068,0.62404161,0.58764215,3614
0.30665164,0.26059986,0.10815068,0.62404161,0.51134256,3615
0.30665164,0.2236322,0.10293418,0.61547026,0.60558406,3616
0.36061296,0.21749411,0.10293418,0.61547026,0.51292128,3617
0.36061296,0.21749411,0.10293418,0.61547026,0.59563862,3618
0.38618286,0.1952447,0.10293418,0.61547026,0.56147645,3619
0.39569977,0.18643237,0.10293418,0.61547026,0.58412727,3620
0.39569977,0.18643237,0.10293418,0.63648781,0.47586765,3621
0.45783274,0.18643237,0.10293418,0.63648781,0.50217764,3622
0.51109634,0.18643237,0.10293418,0.63648781,0.54897878,3623
0.51109634,0.18990203,0.10293418,0.60592437,0.64190917,3624
0.51109634,0.18990203,0.12087711,0.60592437,0.58252106,3625
0.64708941,0.19642842,0.12087711,0.56917791,0.55742472,3626
0.64708941,0.20379406,0.12087711,0.56917791,0.64568676,3627
0.64708941,0.20379406,0.12087711,0.56917791,0.6058729,3628
0.64371597,0.20379406,0.12087711,0.56917791,0.64566552,3629
0.60696858,0.20620967,0.12087711,0.56917791,0.61818736,3630
0.60696858,0.21440732,0.12087711,0.56917791,0.53225378,3631
0.50041674,0.21859524,0.12087711,0.56917791,0.688272,3632
0.47149315,0.21859524,0.07706849,0.56917791,0.70613441,3633
0.38714354,0.21859524,0.07706849,0.61334758,0.69044964,3634
0.38714354,0.24610438,0.07706849,0.61334758,0.58281318,3635
0.34791436,0.2700725,0.12946806,0.61334758,0.57381377,3636
0.34791436,0.2700725,0.12946806,0.61334758,0.61345557,3637
0.34791436,0.2700725,0.12946806,0.72317023,0.68186568,3638
0.46700006,0.2700725,0.10457235,0.78447147,0.69851581,3639
0.53089369,0.2700725,0.07766032,0.78447147,0.77453798,3640
0.53089369,0.28514281,0.07766032,0.78447147,0.69528025,3641
0.53089369,0.29618602,0.06105876,0.78447147,0.73807512,3642
0.53089369,0.3011346,0.06105876,0.78447147,0.76097912,3643
0.51813039,0.3011346,0.06105876,0.78447147,0.79464446,3644
0.51813039,0.3011346,0.06105876,0.78447147,0.68245807,3645
0.49130751,0.3011346,0.06105876,0.78019558,0.71814859,3646
0.46227063,0.3011346,0.07498389,0.78019558,0.7598918,3647
0.4457994,0.3011346,0.07498389,0.78019558,0.76411232,3648
0.4457994,0.3011346,0.07498389,0.79685101,0.7275667,3649
0.4457994,0.3011346,0.23340428,0.79685101,0.70561199,3650
0.45907275,0.3011346,0.23340428,0.79685101,0.80644466,3651
0.45907275,0.3052059,0.23340428,0.79685101,0.73970746,3652
0.54469798,0.32602782,0.15338447,0.84851696,0.72390263,3653
0.56262849,0.38377719,0.15338447,0.85093636,0.70573205,3654
0.56262849,0.38377719,0.15338447,0.8866554,0.75887771,3655
0.56262849,0.38377719,0.13537919,0.89586934,0.7599389,3656
0.60077948,0.38099429,0.1026343,0.9273739,0.67006575,3657
0.60077948,0.37476746,0.1026343,0.93061524,0.72917617,3658
0.60077948,0.37222616,0.1026343,0.93061524,0.701346,3659
0.60077948,0.35718192,0.1026343,0.93061524,0.69705225,3660
0.60077948,0.35718192,0.1026343,0.89615056,0.75105139,3661
0.60077948,0.35718192,0.1026343,0.84813247,0.71227776,3662
0.60077948,0.35718192,0.1026343,0.84813247,0.72466517,3663
0.61535714,0.3601999,0.1026343,0.84813247,0.67347337,3664
0.61535714,0.3601999,0.1026343,0.84813247,0.74139017,3665
0.61535714,0.3601999,0.1026343,0.84813247,0.77886087,3666
0.58890888,0.3601999,0.1026343,0.84879018,0.67891733,3667
0.58890888,0.3601999,0.1080056,0.84879018,0.64043881,3668
0.57824843,0.3601999,0.1080056,0.84879018,0.69298255,3669
0.57824843,0.35838774,0.1080056,0.84879018,0.67109291,3670
0.53637529,0.35838774,0.1080056,0.84879018,0.65875232,3671
0.5095217,0.33693049,0.09711174,0.8754869,0.7207708,3672
0.47427515,0.33693049,0.09711174,0.9299466,0.63029246,3673
0.47427515,0.33693049,0.09711174,0.9299466,0.68539661,3674
0.40462744,0.33100212,0.09711174,0.9299466,0.59237557,3675
0.40462744,0.32645632,0.09711174,0.9299466,0.6585593,3676
0.40462744,0.32645632,0.09711174,0.89942108,0.6256418,3677
0.40462744,0.32645632,0.16217914,0.89942108,0.61954392,3678
0.39400606,0.32645632,0.16217914,0.89942108,0.70780569,3679
0.35309299,0.32645632,0.16778235,0.89942108,0.64724614,3680
0.35309299,0.32645632,0.16778235,0.86301494,0.69667248,3681
0.35309299,0.32645632,0.16778235,0.86301494,0.66749527,3682
0.35309299,0.35489454,0.13117179,0.86301494,0.60192979,3683
0.34657451,0.35489454,0.13117179,0.86301494,0.60318073,3684
0.34657451,0.35489454,0.13117179,0.86301494,0.60032004,3685
0.26357029,0.35489454,0.13117179,0.86301494,0.6977824,3686
0.26357029,0.35489454,0.12995994,0.85208422,0.68858344,3687
0.23279849,0.35489454,0.12995994,0.85208422,0.63966483,3688
0.23279849,0.35489454,0.12995994,0.85208422,0.69313691,3689
0.23279849,0.35489454,0.12995994,0.85208422,0.78079512,3690
0.23354287,0.34199824,0.08949541,0.83003387,0.76254178,3691
0.26461956,0.34199824,0.08949541,0.83003387,0.80876332,3692
0.26461956,0.33502234,0.08949541,0.83003387,0.73407348,3693
0.26461956,0.33502234,0.08949541,0.84194132,0.68497464,3694
0.26461956,0.31337602,0.08949541,0.84194132,0.64458473,3695
0.23409556,0.31337602,0.08949541,0.84194132,0.57759463,3696
0.23409556,0.31337602,0.08949541,0.84194132,0.48280457,3697
0.23409556,0.3254653,0.08949541,0.84194132,0.5266217,3698
0.23409556,0.35371589,0.08949541,0.84194132,0.54243443,3699
0.23409556,0.35548169,0.08567831,0.84194132,0.52079933,3700
0.23409556,0.35548169,0.08567831,0.91921236,0.48096451,3701
0.21718226,0.35548169,0.08567831,0.91921236,0.53527699,3702
0.21718226,0.35548169,0.08567831,0.97573529,0.52388407,3703
0.21718226,0.36062188,0.08567831,0.97573529,0.48027983,3704
0.23071443,0.36834647,0.08567831,0.97573529,0.55473119,3705
0.27684609,0.36834647,0.09152711,0.97573529,0.50713647,3706
0.31382636,0.36834647,0.09152711,0.99053842,0.49161722,3707
0.31382636,0.36834647,0.09152711,0.99053842,0.51574821,3708
0.32820286,0.36271838,0.09152711,0.99053842,0.54625258,3709
0.32820286,0.34539799,0.09152711,0.96406431,0.50165848,3710
0.32820286,0.34539799,0.09811909,0.92430123,0.52843236,3711
0.32820286,0.3303581,0.10469362,0.92430123,0.52073453,3712
0.32820286,0.31833474,0.10469362,0.92430123,0.49838862,3713
0.32820286,0.31833474,0.10469362,0.92430123,0.54803765,3714
0.32820286,0.31833474,0.08891501,0.92430123,0.50863433,3715
0.32820286,0.29309379,0.08891501,0.92430123,0.52164,3716
0.32820286,0.29309379,0.08891501,0.92430123,0.43804659,3717
0.32820286,0.29309379,0.08891501,0.92430123,0.48250593,3718
0.32820286,0.29645406,0.08891501,0.92430123,0.50070428,3719
0.26459911,0.29645406,0.08891501,0.91040584,0.53218245,3720
0.26459911,0.29645406,0.08891501,0.86299327,0.63036215,3721
0.26459911,0.28795505,0.08558794,0.86299327,0.67152277,3722
0.26773459,0.28795505,0.08558794,0.86299327,0.64840288,3723
0.27090777,0.28795505,0.07804802,0.86299327,0.58474553,3724
0.27090777,0.29089008,0.07804802,0.86299327,0.68997731,3725
0.30742445,0.29089008,0.07804802,0.84227114,0.58362118,3726
0.30742445,0.29089008,0.07804802,0.84227114,0.59835666,3727
0.33520199,0.30820467,0.07804802,0.84227114,0.53957537,3728
0.33520199,0.31975027,0.07804802,0.83264443,0.57130509,3729
0.33520199,0.32761251,0.07804802,0.77999423,0.56874278,3730
0.3674524,0.33360934,0.07494772,0.70430811,0.57545265,3731
0.3674524,0.34424977,0.07494772,0.67599021,0.55452347,3732
0.38966404,0.34424977,0.07494772,0.65551451,0.64985201,3733
0.44845043,0.34440733,0.07494772,0.63976936,0.62859178,3734
0.45947434,0.34440733,0.07494772,0.58782232,0.63071743,3735
0.45995327,0.34440733,0.07494772,0.50162602,0.6995367,3736
0.5313939,0.34440733,0.07494772,0.50162602,0.67397292,3737
0.5313939,0.33210905,0.0473097,0.50162602,0.63978026,3738
0.5313939,0.33210905,0.0473097,0.53092922,0.58324141,3739
0.51050141,0.32799356,0.0473097,0.56689906,0.67316819,3740
0.51050141,0.32799356,0.0473097,0.57310649,0.67182305,3741
0.51050141,0.32799356,0.0473097,0.57310649,0.62778215,3742
0.51050141,0.32799356,0.0473097,0.58013393,0.63148677,3743
0.50214647,0.32799356,0.0473097,0.58048214,0.57047912,3744
0.48031533,0.32799356,0.08105595,0.58048214,0.63189404,3745
0.46847875,0.30570648,0.08105595,0.62353955,0.58013081,3746
0.46847875,0.30570648,0.08105595,0.64549826,0.56964171,3747
0.4153912,0.30069596,0.08105595,0.64549826,0.54279487,3748
0.38175043,0.30009794,0.08105595,0.64549826,0.5981228,3749
0.38175043,0.30009794,0.12326057,0.64549826,0.64979675,3750
0.38175043,0.22817003,0.12326057,0.64549826,0.65539017,3751
0.38947233,0.22817003,0.12326057,0.63185496,0.57788973,3752
0.38947233,0.22817003,0.12326057,0.63185496,0.60301521,3753
0.4218087,0.22817003,0.10818023,0.63185496,0.72672766,3754
0.48667126,0.24123078,0.10818023,0.66100145,0.74046184,3755
0.48667126,0.24123078,0.08830253,0.66100145,0.60463313,3756
0.48667126,0.24123078,0.08830253,0.66100145,0.6693062,3757
0.51060816,0.24123078,0.08830253,0.68613744,0.70412556,3758
0.51060816,0.24123078,0.08830253,0.68613744,0.75530458,3759
0.51060816,0.24184835,0.08830253,0.69226201,0.77287161,3760
0.50547841,0.24184835,0.08830253,0.69226201,0.75321623,3761
0.50547841,0.24184835,0.08830253,0.69226201,0.74064533,3762
0.50547841,0.24184835,0.08830253,0.69226201,0.77536722,3763
0.50547841,0.24184835,0.08830253,0.76343879,0.71921141,3764
0.50547841,0.24184835,0.08830253,0.76343879,0.70495317,3765
0.54978332,0.24173643,0.08830253,0.7698083,0.80414696,3766
0.54978332,0.22781941,0.08830253,0.7698083,0.7748497,3767
0.61298388,0.22781941,0.08830253,0.7698083,0.80378679,3768
0.61298388,0.22651254,0.08830253,0.76914535,0.74622731,3769
0.61298388,0.22651254,0.08830253,0.76914535,0.6765954,3770
0.61298388,0.22651254,0.08934112,0.76914535,0.75323066,3771
0.60473808,0.23379378,0.08934112,0.75244547,0.76339361,3772
0.60018115,0.23379378,0.1180621,0.75244547,0.75722413,3773
0.60018115,0.23379378,0.1180621,0.75244547,0.71465821,3774
0.60018115,0.25774271,0.1180621,0.75244547,0.72180449,3775
0.60018115,0.26042165,0.1180621,0.72319755,0.6459462,3776
0.60018115,0.26042165,0.1180621,0.67142296,0.69760735,3777
0.60018115,0.26042165,0.14772686,0.67142296,0.64913493,3778
0.60018115,0.26042165,0.14772686,0.67142296,0.71976814,3779
0.57917522,0.26042165,0.14772686,0.67142296,0.66628653,3780
0.51516129,0.26678649,0.11611255,0.67142296,0.60618924,3781
0.51516129,0.26678649,0.10046905,0.67142296,0.65999699,3782
0.51516129,0.26678649,0.10046905,0.67354335,0.61597705,3783
0.49297294,0.26590087,0.09213152,0.69668214,0.6927457,3784
0.47949325,0.26590087,0.09213152,0.72569515,0.74180397,3785
0.47949325,0.26590087,0.09213152,0.73050471,0.77828481,3786
0.47949325,0.29061045,0.17428865,0.73050471,0.82738201,3787
0.42163879,0.30241684,0.17428865,0.73050471,0.75579624,3788
0.42163879,0.30241684,0.17428865,0.73050471,0.77090986,3789
0.42163879,0.33147807,0.13539299,0.73050471,0.6707439,3790
0.42163879,0.33147807,0.13539299,0.73050471,0.73083629,3791
0.42163879,0.33147807,0.13539299,0.75749193,0.65405484,3792
0.42163879,0.33147807,0.13581772,0.78311713,0.61159264,3793
0.46465662,0.33147807,0.13581772,0.78311713,0.53694337,3794
0.46465662,0.3198028,0.13581772,0.78311713,0.49275491,3795
0.46465662,0.29433003,0.0975039,0.78311713,0.57138949,3796
0.46465662,0.29433003,0.0975039,0.78311713,0.58591888,3797
0.50644843,0.29433003,0.0975039,0.78311713,0.62404349,3798
0.50644843,0.29433003,0.0975039,0.78311713,0.60665504,3799
0.54907185,0.26816725,0.0975039,0.78311713,0.55878128,3800
0.54907185,0.26816725,0.0975039,0.78311713,0.61145652,3801
0.54907185,0.26816725,0.0975039,0.77428025,0.67206644,3802
0.49414874,0.26816725,0.17978127,0.76094365,0.69990178,3803
0.49414874,0.26816725,0.17978127,0.75788787,0.65404013,3804
0.49414874,0.26816725,0.17978127,0.73300367,0.58935072,3805
0.49414874,0.26816725,0.16671592,0.69560221,0.45415959,3806
0.49414874,0.25433897,0.16671592,0.69560221,0.38709789,3807
0.49414874,0.25433897,0.10517444,0.6875509,0.41857769,3808
0.49414874,0.25433897,0.10517444,0.6875509,0.41650704,3809
0.49414874,0.27825747,0.10517444,0.6875509,0.45964902,3810
0.44899344,0.27825747,0.10517444,0.6875509,0.49607813,3811
0.44899344,0.27825747,0.10517444,0.72502679,0.57077286,3812
0.44899344,0.27605194,0.10517444,0.73847222,0.49785013,3813
0.44899344,0.26974941,0.10517444,0.73847222,0.55285355,3814
0.44899344,0.26085956,0.10517444,0.75462128,0.63381197,3815
0.43214536,0.24728158,0.12231012,0.8003987,0.50235296,3816
0.43214536,0.177933,0.12231012,0.8003987,0.50476255,3817
0.43214536,0.16081834,0.12231012,0.8003987,0.59892455,3818
0.53333994,0.16081834,0.12231012,0.7278311,0.57921554,3819
0.55713297,0.16081834,0.12126766,0.67337632,0.59543907,3820
0.55713297,0.18026494,0.12126766,0.67337632,0.56683466,3821
0.55713297,0.1973115,0.12126766,0.67337632,0.64476495,3822
0.55713297,0.1973115,0.12782122,0.68452998,0.67063854,3823
0.55713297,0.1973115,0.12782122,0.68779769,0.71592549,3824
0.55713297,0.17428332,0.12782122,0.68779769,0.71706154,3825
0.49252781,0.16571223,0.12782122,0.68779769,0.79695523,3826
0.49252781,0.16571223,0.12782122,0.68779769,0.67892059,3827
0.49252781,0.16571223,0.09262605,0.68892057,0.70676247,3828
0.49549013,0.16571223,0.08691624,0.68892057,0.71410666,3829
0.49549013,0.19294391,0.08691624,0.82253055,0.73801005,3830
0.57302163,0.20341264,0.08691624,0.85392998,0.67589439,3831
0.58101141,0.20341264,0.08691624,0.85392998,0.86684195,3832
0.58517054,0.20341264,0.08691624,0.85392998,0.90512882,3833
0.58517054,0.20013351,0.08691624,0.83906411,0.88561963,3834
0.58517054,0.20013351,0.08691624,0.82581683,0.75901084,3835
0.58517054,0.20013351,0.13617898,0.79231438,0.74142584,3836
0.58769439,0.20013351,0.13617898,0.79231438,0.77697534,3837
0.58769439,0.20013351,0.13617898,0.79231438,0.80745221,3838
0.58769439,0.20013351,0.13617898,0.79069827,0.7846895,3839
0.58769439,0.21054683,0.13617898,0.79069827,0.71150215,3840
0.58769439,0.25310925,0.13110965,0.79069827,0.78809221,3841
0.58769439,0.25310925,0.13110965,0.79069827,0.91849657,3842
0.49636364,0.25310925,0.13110965,0.81165725,0.82773891,3843
0.40191352,0.25310925,0.13110965,0.81165725,0.76174003,3844
0.37418116,0.25310925,0.13058918,0.81165725,0.71470041,3845
0.34109946,0.27354361,0.13058918,0.86002585,0.65909153,3846
0.34109946,0.27354361,0.13058918,0.86002585,0.72337857,3847
0.34109946,0.27354361,0.13058918,0.86002585,0.59230724,3848
0.43628176,0.27354361,0.13058918,0.85629835,0.6261822,3849
0.43628176,0.27354361,0.13058918,0.85629835,0.57621356,3850
0.44978143,0.3079207,0.13058918,0.85629835,0.74083998,3851
0.47119738,0.3079207,0.13058918,0.85629835,0.67507821,3852
0.47119738,0.3079207,0.13058918,0.85629835,0.59327123,3853
0.47119738,0.3079207,0.15636174,0.85629835,0.61103782,3854
0.47119738,0.3079207,0.15636174,0.82215001,0.68433869,3855
0.47119738,0.32742669,0.15636174,0.82215001,0.64403154,3856
0.47119738,0.34503541,0.15636174,0.82215001,0.58388716,3857
0.47119738,0.34503541,0.15636174,0.80504864,0.5968313,3858
0.5223483,0.34503541,0.15636174,0.75301821,0.57861362,3859
0.53159215,0.33794505,0.15636174,0.75301821,0.64747645,3860
0.58140493,0.32107815,0.15636174,0.75301821,0.56376625,3861
0.66577207,0.29986395,0.15636174,0.86212891,0.51380088,3862
0.69028814,0.28662898,0.15636174,0.86212891,0.56629916,3863
0.69028814,0.28662898,0.15636174,0.86212891,0.51369226,3864
0.69028814,0.28662898,0.17292595,0.86212891,0.53994208,3865
0.62224986,0.28662898,0.17292595,0.86212891,0.4139774,3866
0.53959187,0.28662898,0.17292595,0.81523277,0.55351401,3867
0.53959187,0.28662898,0.17292595,0.75386301,0.48702999,3868
0.53959187,0.28662898,0.17292595,0.68088838,0.47524286,3869
0.55185946,0.28662898,0.17292595,0.68088838,0.5923478,3870
0.57208501,0.28662898,0.17292595,0.68088838,0.52782064,3871
0.57208501,0.27721828,0.17292595,0.75093184,0.60005216,3872
0.60099091,0.25503225,0.17292595,0.75093184,0.61461259,3873
0.6267723,0.19941814,0.17060464,0.75093184,0.62686851,3874
0.64135959,0.19941814,0.17060464,0.75093184,0.75573771,3875
0.64135959,0.19941814,0.17060464,0.75093184,0.68303739,3876
0.64135959,0.22087213,0.20649354,0.7801092,0.66696631,3877
0.63327107,0.24779846,0.20649354,0.7801092,0.63448548,3878
0.63327107,0.26622397,0.20649354,0.7801092,0.61249321,3879
0.53172907,0.27745951,0.20649354,0.70459488,0.62778378,3880
0.53172907,0.27745951,0.20649354,0.70459488,0.57142188,3881
0.53172907,0.27745951,0.20649354,0.70459488,0.58868074,3882
0.55263422,0.27745951,0.20649354,0.70690625,0.64363081,3883
0.55960504,0.27745951,0.20649354,0.70690625,0.65829305,3884
0.63845755,0.26605445,0.20649354,0.70690625,0.61098092,3885
0.80935185,0.26605445,0.20649354,0.73932803,0.6495972,3886
0.80935185,0.26605445,0.23564746,0.73932803,0.80390358,3887
0.80935185,0.28774786,0.23564746,0.75104177,0.50967755,3888
